D S y SPP
22.0 0.6161470 1 JP
24.0 0.6161470 1 JP
28.0 0.6202770 1 JP
12.0 0.6202770 1 PB
36.0 0.6218960 1 A
42.0 0.6218960 0 A
11.0 0.6218960 0 RM
14.0 0.6218960 0 RM
12.0 0.6218960 0 RM
18.0 0.6225340 1 A
32.0 0.6225340 1 A
6.0 0.6252610 1 BF
6.0 0.6252610 0 BF
6.0 0.6252610 0 BF
17.0 0.6252610 0 BS
26.0 0.6252610 1 JP
33.0 0.6258330 1 A
30.0 0.6258330 0 A
8.0 0.6258330 1 BF
14.0 0.6258330 0 PB
13.0 0.6258330 0 PB
10.0 0.6258330 0 PB
6.0 0.6259010 0 BF
6.0 0.6259010 0 BF
9.0 0.6259010 0 BF
14.0 0.6259010 1 BS
6.0 0.6259010 0 BS
9.0 0.6259010 0 BS
13.0 0.6259010 1 JP
16.0 0.6259010 1 JP
15.0 0.6281460 1 BS
14.0 0.6281460 1 BS
14.0 0.6281460 0 BS
13.0 0.6281460 1 BS
11.0 0.6281460 1 BS
11.0 0.6281460 1 BS
15.0 0.6281460 1 BS
17.0 0.6281460 1 BS
13.0 0.6281460 1 BS
12.0 0.6281460 1 BS
19.0 0.6281460 1 BS
30.5 0.6297980 1 A
24.0 0.6306290 1 A
25.0 0.6306290 1 A
25.0 0.6306290 1 A
15.0 0.6306290 1 A
22.0 0.6306290 1 A
22.0 0.6306290 1 A
29.0 0.6306290 1 A
25.5 0.6306290 1 A
21.0 0.6306290 1 A
25.0 0.6317500 1 BF
39.0 0.6317500 0 JP
11.0 0.6336240 1 BF
9.0 0.6336240 1 BF
14.0 0.6336240 1 BF
33.0 0.6336240 1 JP
14.0 0.6336240 0 PB
20.0 0.6350490 0 BS
18.0 0.6350490 1 BS
24.0 0.6350490 1 JP
16.0 0.6350490 1 JP
17.0 0.6350490 1 JP
17.0 0.6350490 1 JP
30.5 0.6353250 1 A
19.5 0.6353250 1 BS
12.0 0.6353250 1 BS
19.0 0.6383340 1 BF
20.0 0.6383340 1 BF
21.0 0.6383340 1 BS
25.0 0.6383340 1 JP
26.0 0.6383340 1 JP
19.0 0.6387970 0 BS
6.0 0.6387970 0 PB
18.0 0.6387970 1 PB
34.0 0.6387970 1 PB
9.0 0.6391880 0 BF
26.0 0.6391880 1 BS
18.0 0.6391880 0 BS
8.0 0.6391880 0 PB
19.0 0.6392310 1 BS
10.0 0.6392310 1 BS
22.5 0.6392310 0 PB
17.5 0.6392310 0 PB
16.0 0.6392310 0 PB
27.0 0.6395820 1 A
29.0 0.6395820 1 A
23.0 0.6395820 1 A
24.0 0.6395820 1 A
24.0 0.6395820 1 A
16.0 0.6395820 1 BF
15.0 0.6395820 1 PB
17.0 0.6395820 1 PB
30.0 0.6408740 1 A
34.0 0.6408740 1 A
5.0 0.6408740 0 C
6.0 0.6408740 0 C
8.0 0.6408740 0 C
16.0 0.6413030 1 BS
18.0 0.6413030 0 BS
12.0 0.6413030 0 BS
26.0 0.6413030 0 PB
16.0 0.6413390 1 A
7.0 0.6413390 1 BF
17.0 0.6413390 1 BF
10.0 0.6413390 1 BS
11.0 0.6413390 1 BS
17.0 0.6431860 1 BS
17.5 0.6431860 1 BS
20.0 0.6431860 1 BS
45.0 0.6431860 1 RP
48.5 0.6431860 1 RP
20.0 0.6472920 1 BF
13.0 0.6472920 1 BS
15.0 0.6472920 1 BS
9.0 0.6472920 1 BS
10.0 0.6472920 1 BS
12.0 0.6472920 0 C
16.0 0.6505410 1 PB
6.0 0.6505410 0 PB
7.0 0.6505410 0 PB
15.0 0.6505410 1 PB
16.0 0.6505410 0 PB
13.0 0.6505410 1 PB
19.0 0.6515720 1 BF
42.0 0.6515720 1 JP
21.0 0.6519400 1 A
10.0 0.6519400 1 BS
16.0 0.6519400 1 BS
13.0 0.6519400 1 BS
27.0 0.6519400 1 JP
19.0 0.6519400 1 JP
20.0 0.6519400 0 JP
18.0 0.6519400 1 JP
22.0 0.6520450 0 BS
14.0 0.6520450 1 BS
25.0 0.6520450 1 JP
32.0 0.6520450 1 JP
13.5 0.6532430 1 BS
20.0 0.6532430 1 BS
35.0 0.6532430 1 JP
34.0 0.6532430 1 JP
26.0 0.6533840 1 A
6.0 0.6533840 0 BF
8.0 0.6533840 0 BF
12.0 0.6533840 1 C
15.0 0.6536890 1 BS
12.0 0.6536890 1 BS
11.0 0.6536890 1 BS
19.0 0.6536890 0 PB
12.0 0.6536890 0 PB
11.0 0.6536890 0 PB
12.0 0.6536890 1 PB
14.0 0.6536890 1 PB
9.0 0.6537220 1 BF
16.0 0.6537220 1 BS
11.0 0.6537220 0 BS
14.0 0.6537220 1 BS
11.0 0.6537220 1 BS
8.0 0.6537220 0 BS
9.0 0.6537220 1 BS
8.0 0.6537220 0 BS
33.0 0.6537220 1 JP
14.0 0.6537220 0 PB
17.0 0.6537220 0 PB
12.0 0.6537220 0 PB
16.0 0.6559670 1 BF
13.0 0.6559670 1 BS
32.0 0.6559670 1 JP
9.0 0.6559670 1 PB
6.0 0.6559670 0 PB
7.0 0.6559790 0 BF
6.0 0.6559790 0 BF
5.0 0.6559790 0 BF
7.0 0.6559790 0 BS
15.0 0.6559790 1 BS
24.0 0.6571430 1 A
29.0 0.6571430 0 A
30.0 0.6571430 0 A
15.0 0.6571430 1 BF
12.0 0.6571430 0 BS
9.0 0.6584420 0 BS
11.0 0.6584420 1 BS
18.0 0.6584420 1 JP
23.0 0.6584420 1 JP
22.0 0.6584420 1 JP
16.0 0.6584420 1 JP
17.0 0.6584420 1 JP
12.0 0.6584420 1 JP
8.0 0.6584820 0 BS
14.0 0.6584820 1 BS
9.0 0.6584820 1 BS
10.0 0.6584820 0 PB
8.0 0.6584820 1 RM
11.0 0.6584820 0 RM
12.0 0.6584820 0 RM
14.0 0.6584820 0 RM
15.0 0.6592600 1 BS
14.0 0.6592600 1 BS
14.0 0.6592600 1 BS
37.0 0.6592600 1 JP
32.0 0.6592600 1 JP
32.0 0.6601750 1 A
16.0 0.6601750 1 A
22.0 0.6601750 0 A
18.0 0.6601750 1 A
24.0 0.6601750 1 A
20.0 0.6601750 1 A
16.0 0.6601750 1 A
24.0 0.6601750 1 A
18.0 0.6601750 1 BF
10.0 0.6606050 1 BS
12.0 0.6606050 1 BS
12.0 0.6606050 0 BS
8.0 0.6624890 0 BF
15.0 0.6624890 1 BF
10.0 0.6624890 0 BF
25.0 0.6624890 0 PB
9.0 0.6624890 0 RM
15.0 0.6629650 1 BS
13.0 0.6631400 1 A
19.0 0.6631400 1 A
21.0 0.6631400 1 A
22.0 0.6631400 1 A
20.0 0.6631400 1 A
11.0 0.6639760 1 BS
15.0 0.6639760 1 BS
20.0 0.6640440 1 A
24.0 0.6640440 1 A
11.0 0.6640440 1 BS
9.0 0.6640440 0 C
8.0 0.6648130 0 BS
18.0 0.6667230 1 A
12.0 0.6693260 1 A
30.0 0.6693260 1 A
28.0 0.6693260 1 A
27.0 0.6693260 1 A
26.0 0.6693260 0 A
21.0 0.6695790 1 A
21.0 0.6695790 1 A
14.0 0.6695790 1 A
15.0 0.6695790 1 A
22.0 0.6695790 1 A
23.0 0.6695790 1 A
25.0 0.6695790 1 A
23.0 0.6695790 1 A
15.0 0.6695790 1 A
12.0 0.6695790 1 BF
25.5 0.6695790 1 JP
24.0 0.6695790 1 JP
24.0 0.6695790 1 JP
11.0 0.6702230 1 BF
14.0 0.6702230 1 BS
35.0 0.6702230 1 JP
18.0 0.6702230 1 JP
23.0 0.6702230 1 JP
11.0 0.6702230 1 PB
14.0 0.6702230 0 PB
15.0 0.6702230 1 PB
12.0 0.6713540 1 BF
6.0 0.6713540 0 PB
8.0 0.6713540 0 PB
27.0 0.6723190 1 A
17.5 0.6730270 1 BS
18.0 0.6730270 1 BS
15.0 0.6730270 1 BS
21.0 0.6730270 1 BS
12.0 0.6730270 1 BS
19.0 0.6730270 1 BS
13.5 0.6730270 1 PB
11.5 0.6730270 1 PB
12.0 0.6730270 1 PB
17.0 0.6730270 0 PB
24.0 0.6764340 1 A
20.0 0.6764340 1 A
22.0 0.6764340 1 A
31.0 0.6764340 1 A
16.0 0.6764340 1 BF
14.0 0.6764340 1 BF
14.0 0.6764340 1 BS
15.0 0.6764340 1 BS
19.0 0.6764340 1 JP
17.0 0.6764340 1 PB
26.0 0.6764340 1 PB
19.0 0.6764340 1 PB
32.0 0.6769050 1 A
32.0 0.6770280 1 A
9.5 0.6770280 1 BF
23.0 0.6770280 0 BF
28.0 0.6770280 1 BS
26.0 0.6770280 1 BS
22.0 0.6770280 0 JP
7.0 0.6805630 1 BS
9.0 0.6805630 1 BS
5.0 0.6805630 0 BS
7.0 0.6805630 1 BS
11.0 0.6817270 0 BF
29.0 0.6817270 1 JP
15.0 0.6820170 1 BF
14.0 0.6820170 0 PB
17.0 0.6820170 0 PB
14.0 0.6820170 0 PB
14.0 0.6831770 1 A
32.0 0.6831770 0 A
12.0 0.6831770 1 BF
11.0 0.6831770 1 BS
16.0 0.6831770 1 BS
15.0 0.6831770 1 BS
16.0 0.6831770 1 BS
19.0 0.6839910 1 A
12.0 0.6839910 1 BS
19.0 0.6839910 1 JP
25.5 0.6839910 1 JP
18.5 0.6839910 1 JP
9.0 0.6841290 0 BF
10.0 0.6841290 0 BF
7.0 0.6841290 0 BF
8.5 0.6841290 1 BF
6.0 0.6841290 0 PB
23.0 0.6849280 1 A
22.0 0.6849280 1 A
22.0 0.6849280 1 A
20.0 0.6849280 1 A
10.0 0.6849280 1 BS
10.0 0.6849950 1 BF
20.0 0.6855140 1 BS
28.0 0.6855140 1 PB
14.0 0.6860500 1 BS
18.0 0.6860500 1 JP
21.0 0.6860500 1 JP
20.0 0.6860500 1 JP
10.0 0.6860500 0 PB
16.0 0.6860500 0 PB
15.0 0.6894270 1 A
14.0 0.6894270 1 BS
14.0 0.6894270 1 BS
11.0 0.6894270 1 BS
24.0 0.6894270 1 JP
16.0 0.6900150 1 BS
15.0 0.6908590 1 BS
17.0 0.6908590 1 BS
15.0 0.6908590 1 BS
14.0 0.6908590 1 BS
20.0 0.6908590 1 JP
16.0 0.6927720 1 BF
21.0 0.6942100 1 BS
13.0 0.6942100 1 BS
9.0 0.6942100 0 PB
13.0 0.6955420 1 A
20.0 0.6955420 1 A
13.0 0.6955420 1 BS
22.0 0.6955420 1 BS
20.0 0.6955420 1 JP
21.0 0.6955420 1 JP
11.0 0.6963730 1 BS
14.0 0.6963730 1 BS
14.0 0.6963730 1 BS
8.0 0.6963730 0 BS
15.0 0.6965120 1 BS
16.0 0.6965120 1 BS
17.0 0.6965120 1 JP
22.0 0.6965120 1 JP
26.0 0.6965120 1 JP
21.0 0.6965120 1 JP
17.0 0.6965120 1 JP
16.0 0.6965120 0 JP
21.0 0.6971660 1 A
15.0 0.6971660 1 A
6.0 0.6971660 0 BF
14.0 0.6971660 1 BS
18.0 0.6981720 1 BF
13.0 0.6981720 1 BS
15.0 0.6985560 1 BS
14.0 0.6985560 1 BS
23.0 0.6985560 1 JP
24.0 0.6985560 1 JP
13.0 0.6997920 1 BF
10.0 0.6997920 1 BF
14.0 0.6997920 0 BS
25.0 0.6997920 1 JP
11.0 0.6997920 1 JP
15.0 0.6997920 1 JP
20.0 0.6997920 1 JP
24.0 0.6997920 1 JP
6.0 0.7003250 0 BF
13.0 0.7003250 1 BF
13.0 0.7003250 1 BS
11.0 0.7003250 1 BS
13.0 0.7003250 1 BS
6.0 0.7003250 1 BS
27.0 0.7003250 1 BS
9.0 0.7003250 0 PB
6.0 0.7010910 0 BF
7.0 0.7010910 0 BS
10.0 0.7010910 0 BS
12.0 0.7010910 0 BS
8.0 0.7010910 0 PB
15.0 0.7010910 0 PB
9.0 0.7010910 0 PB
5.0 0.7058460 0 BF
5.0 0.7058460 0 BF
5.0 0.7058460 0 BF
24.0 0.7064640 0 PB
20.5 0.7069800 1 A
10.0 0.7069800 1 BS
24.0 0.7069800 0 PB
14.0 0.7069800 1 PB
13.0 0.7069800 1 PB
10.5 0.7078280 1 BF
18.0 0.7078280 1 BF
8.0 0.7126190 0 BF
8.0 0.7126190 0 PB
12.0 0.7126190 0 PB
19.0 0.7126190 0 PB
21.0 0.7160540 1 A
8.0 0.7160540 0 BA
16.0 0.7160540 1 BF
9.0 0.7160540 1 BF
15.0 0.7165310 1 BS
22.0 0.7165310 1 BS
20.0 0.7165310 0 C
25.0 0.7165310 1 JP
32.0 0.7165310 1 JP
5.5 0.7174590 0 BF
12.0 0.7189290 0 BF
10.0 0.7189290 1 BF
11.0 0.7189290 1 BF
31.0 0.7220280 1 A
31.0 0.7220280 1 A
14.0 0.7220280 1 BS
25.0 0.7220280 1 JP
15.0 0.7220280 1 JP
19.0 0.7224430 1 BS
24.0 0.7224430 1 JP
18.0 0.7265630 1 BF
12.0 0.7265630 1 BF
23.0 0.7265630 1 JP
16.0 0.7265630 0 PB
15.0 0.7265630 1 PB
9.0 0.7274620 0 BS
15.0 0.7274620 1 BS
35.5 0.7278480 1 A
16.5 0.7278480 1 BS
34.5 0.7278480 1 JP
16.0 0.7307150 1 BS
24.0 0.7307150 1 JP
17.0 0.7307150 1 JP
10.0 0.7307380 1 BF
11.0 0.7307380 0 BS
10.0 0.7307380 1 BS
14.0 0.7307380 1 BS
10.0 0.7307380 1 BS
21.0 0.7307380 1 BS
9.0 0.7307380 1 BS
9.0 0.7307380 1 BS
9.0 0.7307380 1 BS
8.0 0.7307380 1 BS
14.0 0.7307380 1 JP
16.0 0.7347330 1 PB
19.0 0.7347330 0 PB
15.0 0.7347330 0 PB
20.0 0.7347330 1 PB
20.5 0.7347330 1 PB
18.0 0.7347330 1 PB
17.0 0.7347330 1 PB
10.0 0.7357080 1 BF
23.0 0.7357080 1 JP
22.0 0.7357080 1 PB
26.0 0.7357080 1 PB
25.0 0.7357080 1 PB
16.0 0.7373260 1 A
28.0 0.7373260 1 A
33.0 0.7373260 1 A
25.0 0.7373260 1 A
24.0 0.7373260 1 BS
15.0 0.7373260 1 BS
11.0 0.7374100 1 BF
16.0 0.7374100 1 BS
15.0 0.7374100 1 BS
21.0 0.7374100 1 BS
9.0 0.7374100 1 BS
18.0 0.7374100 1 JP
32.0 0.7374100 1 JP
28.5 0.7382960 1 BS
8.0 0.7392920 1 A
6.0 0.7392920 1 A
9.0 0.7392920 1 BF
20.0 0.7392920 0 BS
12.0 0.7392920 1 BS
13.0 0.7392920 1 BS
5.0 0.7392920 0 RM
17.0 0.7401070 1 BS
12.5 0.7451540 1 A
20.5 0.7451540 1 BS
17.5 0.7451540 1 JP
20.5 0.7451540 1 JP
25.0 0.7451540 1 JP
21.0 0.7451540 0 JP
28.5 0.7498060 1 A
11.5 0.7498060 0 BA
14.0 0.7498060 0 BA
21.0 0.7498060 0 BA
12.0 0.7498060 1 BA
15.0 0.7498060 0 BA
21.0 0.7498060 1 BA
14.0 0.7498060 1 BA
15.5 0.7498060 0 BA
17.0 0.7515910 0 A
7.0 0.7515910 0 A
7.0 0.7515910 0 BF
6.0 0.7515910 0 BF
22.5 0.7517130 1 A
24.0 0.7517130 1 A
25.0 0.7517130 1 A
27.0 0.7517130 1 A
23.0 0.7517130 1 A
23.0 0.7517130 1 A
7.0 0.7519740 1 BF
22.5 0.7519740 1 BF
19.0 0.7519740 1 BF
24.5 0.7519740 1 BS
33.5 0.7519740 1 JP
18.0 0.7534690 1 BS
20.0 0.7534690 0 JP
18.0 0.7539120 0 A
20.0 0.7539120 0 A
16.0 0.7539120 0 A
26.0 0.7552430 1 A
29.5 0.7552430 1 A
21.0 0.7552430 1 A
23.0 0.7552430 1 A
15.0 0.7552430 1 A
21.0 0.7552430 1 BS
14.0 0.7552430 0 RM
35.0 0.7572070 1 A
38.0 0.7572070 1 A
9.0 0.7572070 1 BF
40.0 0.7572070 1 C
16.0 0.7591170 1 BF
12.0 0.7591170 1 BS
12.0 0.7591170 1 BS
13.0 0.7591170 1 BS
8.0 0.7591170 1 BS
24.0 0.7591170 1 JP
24.0 0.7591170 1 JP
12.0 0.7591170 0 PB
10.0 0.7591170 0 PB
32.0 0.7612070 1 JP
22.0 0.7612070 1 JP
23.0 0.7612070 1 JP
28.0 0.7612070 1 JP
13.0 0.7612070 1 PB
14.0 0.7612070 0 PB
11.0 0.7612070 1 PB
23.0 0.7636390 1 JP
18.0 0.7654600 1 BF
18.0 0.7654600 1 BS
24.0 0.7654600 1 JP
33.0 0.7654600 1 JP
11.0 0.7654600 0 PB
23.0 0.7655380 1 BS
32.0 0.7662520 1 A
25.0 0.7662520 1 A
10.0 0.7662520 0 BF
16.0 0.7662520 0 PB
7.0 0.7662520 0 PB
8.0 0.7668480 0 BF
10.5 0.7668480 0 BF
13.0 0.7668480 1 BF
6.5 0.7668480 1 BF
34.5 0.7668480 1 PB
48.0 0.7668480 1 RP
20.0 0.7669360 1 JP
22.0 0.7669360 1 JP
7.0 0.7669360 0 PB
23.0 0.7703710 1 JP
12.0 0.7703710 1 JP
16.0 0.7759320 1 BS
33.0 0.7759320 1 JP
18.5 0.7774460 1 A
16.5 0.7774460 1 A
13.5 0.7774460 1 BS
35.0 0.7774460 1 RP
18.0 0.7778920 0 A
18.0 0.7778920 1 BS
25.0 0.7781540 1 A
17.0 0.7781540 1 A
14.0 0.7781540 1 BF
8.0 0.7781540 1 BS
12.0 0.7781540 1 BS
19.0 0.7781540 1 BS
7.0 0.7806630 0 BF
13.0 0.7806630 1 BF
13.0 0.7806630 1 BF
11.0 0.7806630 1 BS
32.0 0.7824380 1 A
30.0 0.7824380 1 A
30.0 0.7824380 1 A
32.0 0.7824380 1 A
18.0 0.7824380 1 BF
20.0 0.7824380 1 BS
20.0 0.7824380 1 BS
7.0 0.7871700 0 BS
8.0 0.7871700 0 BS
9.0 0.7871700 0 PB
38.0 0.7900940 1 A
17.0 0.7904980 1 A
5.0 0.7904980 0 BF
5.0 0.7904980 0 BS
10.0 0.7905620 1 BF
6.0 0.7905620 0 BF
5.0 0.7905620 0 BF
6.0 0.7905620 0 BF
7.0 0.7905620 0 BS
5.0 0.7905620 0 BS
11.0 0.7905620 0 BS
16.0 0.7943250 1 BF
27.0 0.7943250 1 JP
32.0 0.7950920 1 BF
17.0 0.7950920 0 BS
13.0 0.7950920 1 BS
34.0 0.8016960 1 A
6.0 0.8016960 1 PB
8.0 0.8077680 0 BS
8.0 0.8077680 0 BS
32.0 0.8077680 1 JP
18.0 0.8079900 1 A
25.0 0.8079900 1 A
5.0 0.8079900 1 BF
9.0 0.8079900 1 BF
15.0 0.8079900 1 BS
32.0 0.8093890 0 A
19.0 0.8093890 1 BS
25.0 0.8093890 1 BS
10.0 0.8126920 0 RM
17.0 0.8126920 1 RM
12.0 0.8126920 1 RM
20.0 0.8149650 1 BS
28.0 0.8149650 1 JP
29.0 0.8149650 1 JP
29.0 0.8153760 1 A
33.0 0.8153760 1 A
24.0 0.8153760 1 A
20.0 0.8153760 1 BF
20.0 0.8153760 1 BS
22.0 0.8153760 1 BS
13.0 0.8153760 1 BS
28.0 0.8153760 1 JP
36.0 0.8174790 1 A
15.0 0.8190130 0 PB
9.0 0.8190130 0 PB
30.5 0.8190130 1 RP
13.0 0.8213720 1 BS
16.0 0.8213720 1 BS
15.0 0.8213720 1 BS
11.0 0.8213720 1 BS
14.0 0.8213720 1 BS
11.0 0.8300390 1 BF
19.0 0.8300390 1 BS
7.0 0.8300390 1 RM
16.5 0.8300390 1 RM
13.0 0.8300390 1 RM
10.0 0.8300390 1 RM
7.5 0.8300390 1 RM
16.0 0.8317950 1 BS
11.0 0.8317950 1 BS
11.0 0.8317950 1 JP
9.0 0.8317950 0 PB
14.0 0.8334680 1 BF
27.0 0.8334680 1 BF
32.0 0.8334680 1 BS
11.0 0.8334680 0 RM
19.0 0.8334680 0 RM
18.0 0.8334680 0 RM
10.0 0.8334680 0 RM
5.0 0.8334680 0 RM
19.0 0.8334680 0 RM
19.0 0.8334680 1 RM
9.0 0.8335930 0 BS
8.0 0.8335930 0 BS
8.0 0.8335930 0 BS
18.0 0.8335930 1 BS
13.0 0.8351800 1 BS
10.5 0.8351800 1 BS
19.0 0.8351800 1 BS
28.0 0.8351800 1 C
40.0 0.8351800 1 C
22.5 0.8351800 1 C
16.0 0.8351800 1 C
27.0 0.8351800 1 C
10.5 0.8351800 1 PB
17.0 0.8424220 1 BF
12.0 0.8424220 1 BF
15.0 0.8424220 1 BS
11.0 0.8428780 1 BF
11.0 0.8428780 1 BF
12.0 0.8428780 1 BS
15.0 0.8471980 1 BF
15.0 0.8471980 1 BF
11.0 0.8471980 1 BF
17.0 0.8471980 1 BS
14.0 0.8471980 0 RM
20.0 0.8471980 1 RM
13.0 0.8471980 0 RM
16.0 0.8471980 1 RM
31.0 0.8474800 1 A
28.0 0.8474800 1 A
29.0 0.8474800 1 A
22.0 0.8474800 1 A
12.0 0.8474800 1 BS
14.0 0.8494620 1 BF
14.0 0.8494620 1 BF
20.0 0.8494620 1 BF
22.0 0.8494620 1 BS
30.0 0.8494620 1 BS
13.0 0.8505710 1 BF
11.0 0.8505710 1 BF
6.0 0.8505710 0 BF
10.0 0.8505710 1 BF
26.0 0.8505710 1 RP
51.5 0.8526250 1 RP
34.0 0.8547980 1 A
25.0 0.8547980 1 A
20.0 0.8547980 1 A
18.0 0.8547980 1 BS
21.0 0.8547980 1 BS
16.0 0.8547980 1 BS
12.0 0.8547980 1 PB
38.0 0.8553200 1 A
36.0 0.8553200 1 A
26.0 0.8553200 0 A
18.0 0.8553200 1 BF
21.0 0.8553200 1 BF
22.0 0.8576420 1 BS
24.0 0.8576420 1 JP
25.5 0.8576420 0 RP
5.5 0.8594090 1 BF
21.0 0.8594090 1 BF
52.0 0.8594090 1 RP
25.0 0.8600650 0 A
38.0 0.8600650 1 JP
22.0 0.8600650 1 JP
14.0 0.8600650 0 RM
27.0 0.8623920 1 A
24.0 0.8623920 1 A
22.0 0.8623920 1 A
25.5 0.8623920 1 A
16.5 0.8623920 1 A
14.0 0.8623920 1 A
17.0 0.8623920 1 A
7.0 0.8623920 1 A
16.0 0.8623920 1 BF
20.0 0.8670160 1 A
14.0 0.8670160 1 BF
19.5 0.8670160 1 BS
14.5 0.8670160 1 BS
19.0 0.8670980 1 A
16.0 0.8670980 1 A
15.0 0.8670980 1 A
17.0 0.8670980 1 A
17.0 0.8670980 1 A
10.0 0.8670980 1 BS
13.0 0.8670980 1 BS
32.0 0.8671710 1 C
27.0 0.8841520 1 A
25.5 0.8841520 1 A
17.5 0.8841520 1 A
25.0 0.8841520 1 A
11.0 0.8954780 1 BS
7.0 0.8954780 0 PB
10.0 0.8954780 1 PB
7.0 0.8954780 0 RM
6.0 0.8954780 0 RM
18.5 0.8965220 1 BS
25.0 0.8965220 1 JP
23.0 0.8965220 0 PB
20.0 0.8965220 0 PB
23.0 0.8965220 0 PB
26.0 0.8965220 1 PB
12.0 0.9010510 1 BS
13.0 0.9010510 1 BS
13.0 0.9010510 1 BS
9.0 0.9010510 1 BS
9.0 0.9010510 1 BS
8.0 0.9010510 1 BS
18.0 0.9010510 1 JP
22.0 0.9010510 1 JP
24.0 0.9010510 1 JP
25.0 0.9010510 1 JP
12.0 0.9098870 1 A
10.0 0.9098870 1 BS
9.0 0.9098870 1 BS
14.0 0.9098870 1 BS
12.0 0.9098870 1 BS
11.0 0.9098870 1 BS
12.0 0.9098870 1 JP
15.0 0.9098870 1 JP
13.0 0.9319640 1 BS
26.0 0.9319640 1 JP
5.0 0.9390290 0 BF
14.0 0.9390290 0 PB
16.0 0.9405210 1 A
26.0 0.9405210 1 A
29.0 0.9405210 1 A
15.0 0.9405210 1 BS
15.0 0.9405210 1 BS
34.0 0.9415200 1 PB
12.0 0.9415200 1 PB
28.0 0.9415200 1 PB
9.0 0.9449930 1 BF
17.0 0.9449930 1 BF
19.0 0.9449930 0 C
30.0 0.9449930 1 RP
13.0 0.9609030 1 BS
12.5 0.9609030 1 BS
20.5 0.9609030 1 BS
8.0 0.9609030 1 BS
13.0 0.9609030 1 BS
29.0 0.9609030 1 JP
10.5 0.9609030 0 PB
25.0 0.9739610 1 BS
14.0 0.9739610 1 BS
28.0 0.9739610 1 BS
30.0 0.9739610 1 RP
8.0 0.9832710 1 BF
20.0 0.9832710 1 C
19.0 0.9832710 1 C
37.0 0.9832710 1 RP
48.0 0.9832710 1 RP
